fan_id,item_type,amount
FAN_1173,Soda,17.83
FAN_0581,Beer,15.04
FAN_0733,Soda,16.91
FAN_0740,Nachos,9.81
FAN_0002,Soda,17.57
FAN_0804,Beer,17.39
FAN_1009,Beer,13.11
FAN_0955,Beer,13.03
FAN_1160,Beer,17.82
FAN_0689,Hot Dog,16.33
FAN_0143,Nachos,17.34
FAN_0878,Soda,16.55
FAN_0306,Hot Dog,15.31
FAN_0822,Beer,18.81
FAN_0328,Pretzel,11.3
FAN_0028,Nachos,12.42
FAN_1133,Beer,10.95
FAN_1052,Beer,11.65
FAN_0132,Hot Dog,9.03
FAN_0327,Pretzel,12.87
FAN_0711,Soda,14.17
FAN_0441,Nachos,17.62
FAN_0044,Beer,14.34
FAN_0912,Nachos,20.93
FAN_1114,Hot Dog,15.05
FAN_1185,Nachos,21.19
FAN_0939,Pretzel,17.99
FAN_0538,Soda,20.59
FAN_0480,Nachos,10.91
FAN_0207,Beer,12.57
FAN_1037,Soda,20.17
FAN_0517,Nachos,10.0
FAN_0052,Pretzel,9.69
FAN_0978,Hot Dog,18.28
FAN_0305,Pretzel,18.12
FAN_1043,Beer,15.44
FAN_1033,Pretzel,10.11
FAN_0639,Soda,21.94
FAN_1000,Hot Dog,8.29
FAN_0678,Nachos,10.31
FAN_0686,Pretzel,21.53
FAN_0963,Hot Dog,12.1
FAN_0586,Nachos,21.1
FAN_0900,Soda,20.47
FAN_0765,Beer,14.78
FAN_0311,Nachos,21.95
FAN_1105,Hot Dog,21.28
FAN_0367,Beer,9.46
FAN_0308,Pretzel,21.76
FAN_0312,Pretzel,13.66
FAN_0404,Pretzel,16.68
FAN_0442,Nachos,11.19
FAN_0688,Hot Dog,20.88
FAN_0760,Soda,16.21
FAN_0579,Beer,14.64
FAN_0647,Pretzel,11.31
FAN_0830,Pretzel,10.48
FAN_0462,Beer,17.02
FAN_0880,Hot Dog,8.6
FAN_0383,Nachos,12.33
FAN_0961,Soda,21.47
FAN_0461,Beer,14.08
FAN_0883,Soda,13.51
FAN_0037,Pretzel,14.63
FAN_0393,Hot Dog,19.31
FAN_0167,Nachos,21.32
FAN_0356,Hot Dog,18.4
FAN_0661,Pretzel,13.41
FAN_0703,Soda,8.15
FAN_0597,Hot Dog,14.72
FAN_1126,Nachos,18.44
FAN_0444,Beer,21.04
FAN_0589,Hot Dog,10.73
FAN_0390,Hot Dog,9.6
FAN_1170,Beer,17.57
FAN_1014,Pretzel,10.96
FAN_0305,Beer,9.3
FAN_0559,Soda,15.23
FAN_0992,Hot Dog,9.25
FAN_0019,Nachos,10.51
FAN_1027,Nachos,20.77
FAN_1101,Beer,19.39
FAN_1178,Hot Dog,8.16
FAN_0167,Hot Dog,17.19
FAN_0898,Nachos,21.35
FAN_0357,Nachos,17.65
FAN_0225,Nachos,12.14
FAN_0702,Beer,12.24
FAN_1184,Pretzel,17.21
FAN_0730,Beer,12.05
FAN_0865,Soda,19.01
FAN_0591,Hot Dog,21.25
FAN_1136,Pretzel,18.93
FAN_1029,Nachos,19.99
FAN_1029,Soda,15.17
FAN_0729,Hot Dog,8.46
FAN_0653,Soda,14.47
FAN_0936,Hot Dog,20.2
FAN_0304,Nachos,11.76
FAN_1145,Beer,15.55
FAN_0968,Nachos,15.52
FAN_1010,Hot Dog,19.02
FAN_0564,Soda,18.49
FAN_0034,Pretzel,8.51
FAN_0966,Beer,18.65
FAN_0308,Beer,10.2
FAN_0268,Hot Dog,16.39
FAN_1061,Beer,9.86
FAN_1046,Hot Dog,21.27
FAN_1050,Nachos,13.66
FAN_0376,Soda,14.38
FAN_0964,Hot Dog,21.12
FAN_0712,Hot Dog,20.27
FAN_0498,Soda,10.41
FAN_1008,Beer,16.69
FAN_0399,Hot Dog,15.52
FAN_1082,Soda,16.76
FAN_0730,Nachos,12.29
FAN_0003,Soda,12.77
FAN_0857,Soda,17.06
FAN_0361,Hot Dog,12.99
FAN_0030,Soda,8.93
FAN_0868,Pretzel,21.64
FAN_0651,Beer,13.38
FAN_0567,Nachos,8.84
FAN_1060,Hot Dog,11.39
FAN_0772,Hot Dog,21.92
FAN_0531,Nachos,20.49
FAN_0776,Beer,16.15
FAN_0077,Hot Dog,21.61
FAN_0763,Hot Dog,21.72
FAN_0924,Soda,11.74
FAN_0177,Nachos,12.18
FAN_0472,Hot Dog,17.43
FAN_0835,Soda,19.02
FAN_0422,Hot Dog,8.77
FAN_0028,Hot Dog,15.52
FAN_0060,Nachos,21.62
FAN_0584,Soda,16.76
FAN_0568,Beer,8.24
FAN_0024,Hot Dog,15.11
FAN_0051,Pretzel,17.65
FAN_0593,Pretzel,18.76
FAN_0376,Hot Dog,16.17
FAN_0204,Pretzel,14.33
FAN_0082,Nachos,14.15
FAN_0547,Nachos,15.54
FAN_0343,Beer,16.5
FAN_0958,Beer,14.82
FAN_0118,Pretzel,16.26
FAN_0380,Beer,13.47
FAN_0782,Beer,12.61
FAN_0924,Soda,13.81
FAN_0337,Nachos,21.13
FAN_0720,Pretzel,8.72
FAN_0290,Soda,11.54
FAN_0503,Soda,17.5
FAN_1058,Soda,19.61
FAN_0335,Nachos,20.78
FAN_0639,Pretzel,11.1
FAN_0482,Hot Dog,17.44
FAN_0115,Soda,9.02
FAN_1150,Soda,16.86
FAN_0516,Hot Dog,20.2
FAN_0733,Nachos,13.89
FAN_0133,Beer,14.09
FAN_1095,Hot Dog,10.82
FAN_0770,Beer,21.87
FAN_1198,Hot Dog,8.2
FAN_0446,Beer,15.07
FAN_0855,Hot Dog,12.94
FAN_0102,Beer,21.85
FAN_0518,Pretzel,13.91
FAN_1129,Soda,18.9
FAN_0114,Soda,9.52
FAN_0223,Nachos,11.53
FAN_0302,Beer,20.27
FAN_1022,Soda,21.62
FAN_0603,Pretzel,12.82
FAN_0435,Beer,9.98
FAN_0699,Beer,12.55
FAN_1083,Hot Dog,18.35
FAN_0108,Hot Dog,8.19
FAN_0533,Beer,16.41
FAN_1104,Nachos,10.76
FAN_1115,Soda,16.55
FAN_0185,Soda,12.1
FAN_1098,Soda,8.94
FAN_0248,Nachos,19.49
FAN_0356,Nachos,10.35
FAN_0923,Nachos,12.35
FAN_0092,Beer,20.93
FAN_0435,Hot Dog,21.8
FAN_0468,Hot Dog,13.17
FAN_1162,Pretzel,8.08
FAN_0299,Nachos,11.95
FAN_0575,Soda,8.81
FAN_0007,Pretzel,12.77
FAN_0461,Nachos,17.18
FAN_0819,Pretzel,8.81
FAN_1166,Pretzel,12.3
FAN_0949,Nachos,20.27
FAN_1038,Pretzel,8.95
FAN_0750,Hot Dog,17.52
FAN_0884,Soda,18.54
FAN_0944,Pretzel,19.03
FAN_0878,Hot Dog,11.4
FAN_0735,Soda,12.61
FAN_1090,Pretzel,17.99
FAN_0723,Nachos,20.38
FAN_0061,Pretzel,9.28
FAN_0322,Nachos,12.04
FAN_0389,Hot Dog,9.83
FAN_0280,Beer,9.15
FAN_0937,Hot Dog,9.61
FAN_0629,Beer,17.45
FAN_0761,Pretzel,10.79
FAN_0205,Soda,10.84
FAN_0481,Beer,18.51
FAN_0378,Hot Dog,15.58
FAN_1047,Hot Dog,11.42
FAN_0092,Pretzel,11.53
FAN_1151,Hot Dog,8.08
FAN_0908,Beer,9.77
FAN_0436,Beer,21.89
FAN_1058,Hot Dog,15.84
FAN_0693,Nachos,9.88
FAN_0646,Pretzel,13.19
FAN_0801,Nachos,18.85
FAN_0962,Nachos,12.3
FAN_0220,Soda,17.79
FAN_0048,Pretzel,16.48
FAN_0969,Pretzel,16.6
FAN_0391,Hot Dog,12.14
FAN_1040,Pretzel,18.74
FAN_0122,Nachos,18.21
FAN_1144,Nachos,9.5
FAN_0196,Hot Dog,14.8
FAN_0687,Pretzel,9.47
FAN_0827,Beer,12.49
FAN_0634,Pretzel,17.81
FAN_0780,Soda,11.89
FAN_0957,Beer,17.77
FAN_0171,Nachos,21.7
FAN_0233,Soda,8.2
FAN_0501,Beer,19.86
FAN_1053,Pretzel,10.8
FAN_0360,Soda,11.22
FAN_0868,Pretzel,8.29
FAN_0160,Nachos,12.43
FAN_0600,Beer,11.44
FAN_0381,Pretzel,14.09
FAN_0435,Soda,10.99
FAN_1163,Soda,17.77
FAN_0637,Beer,14.89
FAN_0101,Soda,17.83
FAN_0294,Pretzel,10.53
FAN_0901,Nachos,13.77
FAN_1108,Nachos,11.71
FAN_0617,Hot Dog,10.94
FAN_0392,Nachos,13.17
FAN_0246,Pretzel,18.62
FAN_0978,Pretzel,9.39
FAN_0274,Pretzel,17.4
FAN_0667,Beer,11.68
FAN_0467,Pretzel,21.33
FAN_1154,Soda,13.96
FAN_0646,Soda,16.53
FAN_0797,Nachos,13.39
FAN_0807,Soda,15.53
FAN_0125,Soda,11.42
FAN_0207,Nachos,16.73
FAN_0623,Pretzel,14.98
FAN_0155,Beer,13.78
FAN_0303,Pretzel,9.25
FAN_0860,Hot Dog,15.14
FAN_1006,Nachos,20.07
FAN_0460,Soda,18.38
FAN_0724,Soda,15.95
FAN_0308,Beer,14.95
FAN_0848,Beer,10.64
FAN_0126,Nachos,20.93
FAN_0010,Hot Dog,8.38
FAN_0551,Nachos,21.83
FAN_0629,Beer,10.44
FAN_0826,Hot Dog,14.98
FAN_0026,Soda,19.43
FAN_0369,Nachos,17.81
FAN_0356,Nachos,21.16
FAN_0046,Beer,21.72
FAN_0869,Hot Dog,16.55
FAN_1045,Hot Dog,8.18
FAN_0527,Pretzel,13.84
FAN_0276,Hot Dog,10.56
FAN_0095,Soda,11.74
FAN_0616,Pretzel,14.04
FAN_0211,Pretzel,9.37
FAN_0599,Nachos,12.94
FAN_0945,Nachos,16.39
FAN_0123,Nachos,19.35
FAN_0962,Hot Dog,14.35
FAN_1065,Nachos,21.22
FAN_0378,Beer,18.1
FAN_0201,Hot Dog,20.54
FAN_0459,Hot Dog,15.4
FAN_0077,Soda,15.97
FAN_0835,Soda,16.4
FAN_0124,Soda,16.43
FAN_0880,Nachos,17.02
FAN_0121,Soda,19.62
FAN_0672,Soda,8.15
FAN_0546,Beer,10.63
FAN_0070,Pretzel,11.13
FAN_0821,Nachos,20.63
FAN_0736,Nachos,21.56
FAN_0573,Beer,16.17
FAN_0595,Hot Dog,15.26
FAN_0469,Nachos,21.94
FAN_0800,Hot Dog,8.3
FAN_0316,Hot Dog,22.0
FAN_0305,Nachos,9.97
FAN_0298,Soda,9.71
FAN_0392,Pretzel,16.93
FAN_0888,Pretzel,8.73
FAN_0140,Pretzel,17.35
FAN_1002,Hot Dog,11.62
FAN_0879,Nachos,18.72
FAN_0219,Hot Dog,17.5
FAN_0921,Soda,13.13
FAN_0584,Nachos,12.6
FAN_0975,Beer,11.47
FAN_0207,Nachos,12.15
FAN_0031,Pretzel,21.58
FAN_0092,Soda,14.94
FAN_0699,Beer,20.16
FAN_0773,Hot Dog,16.83
FAN_0775,Hot Dog,10.63
FAN_0260,Pretzel,18.19
FAN_0407,Hot Dog,19.04
FAN_0981,Beer,18.01
FAN_0903,Soda,16.57
FAN_0873,Beer,8.28
FAN_0066,Hot Dog,10.77
FAN_0806,Pretzel,17.72
FAN_0673,Pretzel,8.54
FAN_0921,Beer,18.19
FAN_0033,Soda,10.02
FAN_0513,Hot Dog,9.74
FAN_0579,Pretzel,19.19
FAN_0183,Soda,8.9
FAN_0840,Soda,13.08
FAN_0780,Beer,12.75
FAN_0711,Hot Dog,13.78
FAN_0294,Nachos,17.07
FAN_0893,Soda,12.03
FAN_0442,Beer,9.86
FAN_0672,Pretzel,9.14
FAN_0635,Hot Dog,9.08
FAN_0262,Beer,13.11
FAN_0264,Nachos,20.46
FAN_0095,Nachos,13.11
FAN_0886,Hot Dog,14.06
FAN_0639,Beer,16.76
FAN_0546,Soda,15.16
FAN_0667,Nachos,9.0
FAN_0039,Nachos,19.49
FAN_0593,Hot Dog,13.48
FAN_0066,Beer,21.46
FAN_0816,Pretzel,11.08
FAN_0203,Beer,21.5
FAN_0170,Nachos,11.41
FAN_1121,Soda,9.1
FAN_0672,Nachos,15.01
FAN_0461,Soda,19.6
FAN_1027,Soda,21.61
FAN_0706,Pretzel,11.86
FAN_0617,Hot Dog,13.93
FAN_0036,Hot Dog,14.95
FAN_0801,Hot Dog,17.92
FAN_0587,Nachos,10.7
FAN_0556,Soda,14.92
FAN_0080,Hot Dog,19.01
FAN_0150,Hot Dog,9.91
FAN_0129,Hot Dog,19.18
FAN_0589,Soda,17.25
FAN_1170,Pretzel,19.44
FAN_0170,Hot Dog,16.28
FAN_1103,Nachos,13.07
FAN_0884,Soda,10.33
FAN_0690,Beer,12.23
FAN_0481,Beer,15.83
FAN_0809,Hot Dog,15.01
FAN_0759,Pretzel,9.88
FAN_0386,Pretzel,19.53
FAN_0897,Pretzel,13.74
FAN_0233,Pretzel,12.02
FAN_0367,Beer,21.37
FAN_0723,Soda,11.29
FAN_0438,Beer,13.88
FAN_1164,Nachos,16.23
FAN_0640,Beer,13.52
FAN_0295,Soda,19.89
FAN_0305,Beer,21.43
FAN_0438,Pretzel,12.79
FAN_0360,Nachos,19.11
FAN_0001,Soda,21.29
FAN_0360,Nachos,18.11
FAN_0655,Hot Dog,13.43
FAN_0880,Hot Dog,16.29
FAN_0306,Pretzel,15.56
FAN_0495,Soda,14.38
FAN_0140,Soda,8.76
FAN_0073,Pretzel,12.91
FAN_0204,Soda,11.39
FAN_1064,Nachos,19.84
FAN_0758,Pretzel,21.84
FAN_0068,Nachos,15.87
FAN_1008,Nachos,16.77
FAN_0817,Soda,20.48
FAN_0633,Nachos,15.09
FAN_0205,Hot Dog,10.76
FAN_0193,Beer,9.24
FAN_0867,Soda,12.91
FAN_0673,Nachos,18.28
FAN_0212,Hot Dog,17.88
FAN_0116,Nachos,13.18
FAN_0557,Nachos,18.71
FAN_0683,Pretzel,14.32
FAN_1188,Nachos,13.47
FAN_0475,Beer,11.16
FAN_0499,Hot Dog,21.41
FAN_0642,Hot Dog,18.41
FAN_1104,Nachos,10.26
FAN_0557,Nachos,12.7
FAN_0728,Hot Dog,10.57
FAN_0706,Pretzel,21.33
FAN_0583,Nachos,20.92
FAN_0476,Beer,20.39
FAN_1005,Soda,12.25
FAN_1018,Pretzel,10.0
FAN_0381,Nachos,14.01
FAN_0785,Soda,11.12
FAN_0780,Beer,17.45
FAN_0735,Beer,8.98
FAN_0145,Soda,12.02
FAN_0667,Pretzel,13.61
FAN_0645,Hot Dog,10.09
FAN_0388,Nachos,8.06
FAN_0744,Hot Dog,20.04
FAN_0755,Nachos,13.94
FAN_1139,Hot Dog,12.5
FAN_0289,Nachos,16.44
FAN_0597,Beer,20.63
FAN_0642,Soda,21.07
FAN_0263,Hot Dog,19.76
FAN_0084,Nachos,13.77
FAN_0297,Pretzel,20.18
FAN_1162,Beer,10.21
FAN_0615,Beer,18.67
FAN_0181,Pretzel,15.1
FAN_0512,Pretzel,9.8
FAN_0577,Nachos,20.85
FAN_0735,Hot Dog,18.27
FAN_0995,Nachos,9.47
FAN_0242,Beer,12.9
FAN_0379,Beer,15.11
FAN_0427,Nachos,16.12
FAN_0602,Soda,12.71
FAN_0110,Beer,18.57
FAN_0655,Nachos,17.18
FAN_1152,Soda,15.88
FAN_1129,Hot Dog,9.14
FAN_0577,Pretzel,16.23
FAN_0609,Hot Dog,20.69
FAN_0004,Nachos,9.7
FAN_0270,Beer,19.62
FAN_0965,Pretzel,12.27
FAN_1045,Pretzel,17.04
FAN_0281,Nachos,19.49
FAN_0282,Hot Dog,12.65
FAN_0321,Beer,18.99
FAN_0152,Hot Dog,14.68
FAN_0931,Nachos,13.4
FAN_1150,Soda,12.12
FAN_0544,Soda,9.57
FAN_0458,Soda,8.97
FAN_0434,Nachos,19.54
FAN_0727,Pretzel,18.09
FAN_0146,Beer,10.62
FAN_0937,Hot Dog,12.32
FAN_0662,Nachos,13.09
FAN_0841,Soda,20.89
FAN_0398,Pretzel,11.0
FAN_0607,Hot Dog,11.67
FAN_0841,Nachos,21.93
FAN_0096,Pretzel,8.32
FAN_0628,Hot Dog,10.81
FAN_1091,Hot Dog,15.86
FAN_0100,Pretzel,21.52
FAN_0245,Beer,8.66
FAN_0646,Nachos,13.62
FAN_0333,Hot Dog,16.67
FAN_0466,Soda,14.08
FAN_0012,Beer,20.37
FAN_0064,Pretzel,10.19
FAN_0559,Hot Dog,14.98
FAN_1018,Soda,8.39
FAN_0978,Beer,10.86
FAN_0659,Beer,14.53
FAN_0508,Beer,19.4
FAN_1007,Nachos,16.97
FAN_0290,Soda,16.52
FAN_0651,Hot Dog,16.38
FAN_1057,Hot Dog,8.17
FAN_0552,Hot Dog,12.24
FAN_0465,Hot Dog,15.91
FAN_0397,Beer,15.82
FAN_0017,Pretzel,14.01
FAN_0449,Hot Dog,10.06
FAN_0667,Beer,21.34
FAN_0598,Nachos,21.83
FAN_0589,Pretzel,9.65
FAN_0590,Soda,12.75
FAN_0648,Hot Dog,11.01
FAN_1058,Beer,13.16
FAN_0010,Pretzel,20.7
FAN_0834,Soda,12.63
FAN_0447,Hot Dog,11.37
FAN_0543,Nachos,16.18
FAN_1184,Beer,21.06
FAN_0837,Nachos,20.15
FAN_0143,Pretzel,15.07
FAN_0294,Soda,19.4
FAN_1061,Soda,17.57
FAN_0974,Pretzel,15.5
FAN_0021,Nachos,11.99
FAN_0018,Nachos,12.87
FAN_0775,Pretzel,11.08
FAN_0300,Nachos,12.57
FAN_0325,Beer,18.89
FAN_1179,Beer,21.62
FAN_0057,Beer,13.71
FAN_0007,Pretzel,13.16
FAN_0101,Nachos,12.77
FAN_1150,Nachos,11.05
FAN_1065,Hot Dog,9.97
FAN_0634,Soda,19.28
FAN_0911,Hot Dog,21.02
FAN_1047,Pretzel,10.15
FAN_0055,Pretzel,20.51
FAN_0571,Hot Dog,17.7
FAN_0195,Beer,10.0
FAN_0376,Beer,18.47
FAN_0070,Pretzel,13.25
FAN_0451,Beer,11.73
FAN_0221,Soda,18.85
FAN_1007,Beer,9.18
FAN_1114,Soda,12.13
FAN_0983,Beer,21.82
FAN_0413,Beer,15.21
FAN_1085,Beer,14.25
FAN_0335,Beer,18.13
FAN_0837,Beer,14.12
FAN_0623,Pretzel,17.35
FAN_0576,Beer,19.81
FAN_0376,Beer,16.6
FAN_0131,Soda,15.74
FAN_0999,Hot Dog,13.26
FAN_0978,Nachos,8.67
FAN_0218,Hot Dog,17.48
FAN_1121,Pretzel,15.64
FAN_0102,Hot Dog,19.62
FAN_0812,Soda,8.75
FAN_0464,Hot Dog,12.68
FAN_0471,Hot Dog,19.83
FAN_0313,Hot Dog,8.35
FAN_0114,Hot Dog,13.62
FAN_1047,Hot Dog,11.53
FAN_1040,Beer,20.49
FAN_0217,Pretzel,9.46
FAN_0091,Hot Dog,17.7
FAN_0675,Soda,21.97
FAN_0022,Pretzel,12.67
FAN_0235,Pretzel,16.29
FAN_0984,Soda,12.28
FAN_0608,Hot Dog,11.6
FAN_0734,Hot Dog,11.62
FAN_0449,Hot Dog,14.52
FAN_0527,Nachos,19.25
FAN_0801,Beer,13.13
FAN_1142,Soda,8.09
FAN_0976,Hot Dog,11.27
FAN_0740,Soda,11.5
FAN_0173,Soda,10.33
FAN_0283,Beer,16.36
FAN_0973,Hot Dog,17.4
FAN_0333,Beer,12.8
FAN_0518,Soda,16.36
FAN_0096,Nachos,18.5
FAN_0430,Beer,13.45
FAN_0368,Beer,14.53
FAN_0861,Soda,13.18
FAN_0962,Hot Dog,19.33
FAN_1107,Hot Dog,14.75
FAN_0940,Pretzel,15.26
FAN_0014,Soda,9.31
FAN_1013,Hot Dog,16.76
FAN_0422,Hot Dog,11.21
FAN_0659,Nachos,19.65
FAN_0081,Beer,10.52
FAN_0868,Hot Dog,13.95
FAN_1172,Nachos,11.95
FAN_0359,Nachos,15.4
FAN_0848,Hot Dog,8.15
FAN_0618,Hot Dog,12.15
FAN_0700,Nachos,15.37
FAN_1059,Beer,13.32
FAN_0037,Hot Dog,14.87
FAN_0750,Soda,12.25
FAN_0661,Soda,14.35
FAN_0659,Pretzel,16.81
FAN_0754,Beer,21.06
FAN_1125,Beer,9.29
FAN_0929,Soda,13.36
FAN_0528,Hot Dog,8.22
FAN_0589,Nachos,15.99
FAN_0784,Pretzel,17.78
FAN_0276,Pretzel,19.42
FAN_0147,Beer,21.4
FAN_0231,Hot Dog,12.23
FAN_0724,Nachos,10.39
FAN_0288,Hot Dog,8.38
FAN_0596,Nachos,19.72
FAN_0446,Hot Dog,16.08
FAN_0648,Beer,16.27
FAN_0463,Hot Dog,18.33
FAN_1107,Soda,15.53
FAN_0468,Pretzel,16.09
FAN_0094,Hot Dog,17.48
FAN_0779,Beer,10.4
FAN_0999,Hot Dog,11.48
FAN_0977,Soda,8.17
FAN_0434,Pretzel,11.32
FAN_0841,Soda,19.15
FAN_0912,Soda,18.29
FAN_1041,Soda,9.47
FAN_1142,Hot Dog,8.76
FAN_0124,Soda,16.76
FAN_0710,Soda,18.76
FAN_1030,Beer,21.07
FAN_1160,Hot Dog,11.09
FAN_0915,Hot Dog,19.62
FAN_0436,Beer,19.47
FAN_0886,Beer,16.99
FAN_0043,Pretzel,15.5
FAN_1173,Beer,10.69
FAN_0516,Nachos,20.23
FAN_0439,Hot Dog,10.47
FAN_0617,Beer,11.38
FAN_0857,Soda,8.64
FAN_0928,Soda,17.25
FAN_0838,Pretzel,13.8
FAN_1163,Beer,21.78
FAN_0971,Hot Dog,17.13
FAN_0807,Beer,19.9
FAN_0676,Hot Dog,13.92
FAN_1019,Nachos,20.36
FAN_0146,Nachos,18.1
FAN_0925,Beer,8.26
FAN_0039,Nachos,12.67
FAN_0317,Nachos,9.0
FAN_0677,Nachos,17.79
FAN_0596,Soda,20.0
FAN_0620,Soda,16.35
FAN_1076,Nachos,13.65
FAN_1183,Nachos,20.25
FAN_1070,Hot Dog,13.51
FAN_0387,Soda,17.95
FAN_0024,Beer,19.99
FAN_0162,Beer,18.3
FAN_0984,Hot Dog,10.12
FAN_0664,Nachos,8.53
FAN_0729,Beer,14.88
FAN_0675,Pretzel,16.71
FAN_0373,Nachos,12.59
FAN_0557,Nachos,13.8
FAN_0960,Pretzel,14.01
FAN_0828,Beer,20.43
FAN_0276,Pretzel,19.18
FAN_0220,Beer,20.92
FAN_1183,Soda,13.24
FAN_0499,Beer,17.45
FAN_0165,Soda,8.56
FAN_0821,Nachos,12.13
FAN_1160,Pretzel,10.25
FAN_0630,Beer,8.95
FAN_1168,Hot Dog,14.93
FAN_1049,Nachos,9.48
FAN_0465,Hot Dog,8.33
FAN_0409,Nachos,9.04
FAN_0357,Pretzel,21.05
FAN_0746,Pretzel,11.66
FAN_1075,Nachos,15.5
FAN_0629,Nachos,11.51
FAN_1111,Nachos,19.68
FAN_0371,Beer,20.27
FAN_0346,Soda,19.78
FAN_1130,Soda,11.67
FAN_1030,Nachos,16.23
FAN_0842,Nachos,21.15
FAN_0675,Nachos,17.12
FAN_0072,Pretzel,8.95
FAN_0532,Hot Dog,8.75
FAN_0930,Hot Dog,9.85
FAN_0958,Beer,8.19
FAN_0113,Beer,14.58
FAN_0419,Nachos,16.92
FAN_0608,Nachos,13.33
FAN_0299,Soda,19.16
FAN_1045,Hot Dog,21.74
FAN_0498,Soda,11.35
FAN_0826,Hot Dog,8.33
FAN_0861,Hot Dog,17.5
FAN_0835,Hot Dog,15.36
FAN_0119,Soda,10.29
FAN_0178,Nachos,15.02
FAN_0793,Beer,15.8
FAN_0867,Hot Dog,14.58
FAN_0912,Soda,20.23
FAN_0736,Pretzel,13.77
FAN_0917,Nachos,18.25
FAN_0720,Hot Dog,17.03
FAN_1048,Hot Dog,13.22
FAN_0587,Pretzel,17.79
FAN_1187,Soda,20.71
FAN_0920,Soda,14.04
FAN_0122,Nachos,17.77
FAN_0182,Pretzel,19.59
FAN_1063,Nachos,18.47
FAN_0340,Pretzel,9.87
FAN_1133,Beer,19.31
FAN_1170,Soda,9.16
FAN_0545,Soda,15.92
FAN_0610,Hot Dog,13.74
FAN_1017,Beer,17.27
FAN_0180,Beer,11.8
FAN_0640,Nachos,12.79
FAN_0357,Soda,8.84
FAN_0458,Pretzel,9.51
FAN_0075,Pretzel,11.17
FAN_0060,Soda,13.89
FAN_0927,Pretzel,9.47
FAN_0885,Nachos,20.83
FAN_0021,Pretzel,8.27
FAN_0054,Nachos,21.77
FAN_0744,Pretzel,11.13
FAN_0642,Hot Dog,13.28
FAN_0429,Soda,16.61
FAN_1123,Nachos,12.83
FAN_1098,Beer,21.46
FAN_0500,Nachos,18.45
FAN_0201,Pretzel,14.21
FAN_1190,Nachos,16.24
FAN_0877,Beer,19.98
FAN_0909,Soda,12.99
FAN_1155,Pretzel,15.39
FAN_1156,Nachos,8.43
FAN_0008,Hot Dog,18.15
FAN_1166,Beer,14.98
FAN_0363,Pretzel,21.77
FAN_0757,Pretzel,11.25
FAN_0884,Nachos,9.26
FAN_0198,Pretzel,19.21
FAN_0924,Pretzel,15.46
FAN_0731,Soda,10.55
FAN_1075,Beer,19.31
FAN_0955,Pretzel,15.35
FAN_0487,Beer,16.47
FAN_0969,Hot Dog,19.86
FAN_0269,Beer,15.95
FAN_0572,Hot Dog,21.49
FAN_0560,Nachos,16.07
FAN_1033,Beer,21.46
FAN_0465,Nachos,9.05
FAN_0083,Beer,16.87
FAN_1172,Nachos,18.33
FAN_0648,Nachos,17.44
FAN_0933,Hot Dog,20.95
FAN_0342,Nachos,12.31
FAN_0483,Soda,14.39
FAN_0712,Nachos,19.13
FAN_0162,Hot Dog,11.44
FAN_0535,Hot Dog,9.85
FAN_0542,Beer,8.12
FAN_1007,Hot Dog,12.11
FAN_1118,Pretzel,13.44
FAN_0203,Pretzel,21.22
FAN_0154,Soda,13.93
FAN_0718,Soda,11.35
FAN_0623,Nachos,19.08
FAN_0325,Nachos,18.27
FAN_0403,Soda,17.01
FAN_0087,Hot Dog,17.42
FAN_0483,Hot Dog,16.85
FAN_0702,Soda,15.92
FAN_0198,Beer,16.58
FAN_0913,Soda,11.96
FAN_0172,Soda,20.96
FAN_0865,Pretzel,20.67
FAN_0477,Hot Dog,20.12
FAN_0173,Nachos,16.81
FAN_0060,Soda,8.28
FAN_1065,Soda,18.5
FAN_0319,Nachos,17.42
FAN_0952,Nachos,9.31
FAN_0096,Hot Dog,17.44
FAN_0218,Soda,21.89
FAN_0606,Soda,16.96
FAN_0203,Pretzel,18.88
FAN_0978,Pretzel,9.34
FAN_0912,Nachos,14.7
FAN_1012,Soda,15.03
FAN_0305,Nachos,11.0
FAN_0119,Pretzel,20.59
FAN_0760,Soda,16.15
FAN_0645,Beer,10.85
FAN_0166,Beer,14.71
FAN_0415,Soda,13.67
FAN_0236,Soda,15.66
FAN_0918,Soda,9.35
FAN_0392,Soda,18.68
FAN_1111,Pretzel,15.95
FAN_0575,Nachos,13.22
FAN_0460,Nachos,19.56
FAN_0606,Pretzel,16.49
FAN_0863,Nachos,19.93
FAN_0587,Nachos,10.42
FAN_0492,Pretzel,8.8
FAN_0084,Nachos,10.75
FAN_0197,Soda,16.73
FAN_0343,Soda,20.4
FAN_0078,Pretzel,9.28
FAN_0133,Soda,9.12
FAN_0247,Beer,20.87
FAN_1194,Pretzel,11.6
FAN_0082,Nachos,19.76
FAN_0644,Pretzel,14.56
FAN_0669,Pretzel,11.88
FAN_0422,Hot Dog,21.12
FAN_0383,Hot Dog,15.18
FAN_0203,Beer,8.79
FAN_0172,Pretzel,19.79
FAN_0375,Pretzel,16.84
FAN_1084,Soda,11.44
FAN_0407,Soda,20.65
FAN_1083,Soda,13.5
FAN_0989,Beer,15.46
FAN_1105,Hot Dog,16.69
FAN_1099,Hot Dog,8.61
FAN_0654,Pretzel,14.7
FAN_0394,Beer,18.75
FAN_0789,Soda,11.09
